"APCFamily","FamilyCode","OldCode","Code","SplCode","TreeCode","ScientificName","Lifeform","Authority","EnglishName","ShortenedGuideName","EnglishNameUpdate2018","Native","Codetype","ID","TaxonLevel","IsAttribute","Report"
,"PARMELIA","BRYOIMP","BRYOIMP","BRYOIMP",,"Bryoria implexa",11,"(Hoffm.) Brodo & D. Hawksw.","boreal horsehair",,"boreal horsehair lichen","N","U",22358,"spe",0,1
,"PARMELIA","BRYOLAN","BRYOLAN","BRYOLAN",,"Bryoria lanestris",11,"(Ach.) Brodo & D. Hawksw.","woolly horsehair",,"woolly horsehair lichen","N","U",22359,"spe",0,1
,"PARMELIA","BRYONIT","BRYONIT","BRYONIT",,"Bryoria nitidula",11,"(Th. Fr.) Brodo & D. Hawksw.","tundra horsehair",,"tundra horsehair lichen","N","U",22360,"spe",0,1
,"PARMELIA","BRYOPIK","BRYOPIK","BRYOPIK",,"Bryoria pikei",11,"Brodo & D. Hawksw.","streaked horsehair",,"streaked horsehair lichen","N","U",22361,"spe",0,1
,"PARMELIA","BRYOPSE","BRYOPSE","BRYOPSE",,"Bryoria pseudofuscescens",11,"(Gyelnik) Brodo & D. Hawksw.","mountain horsehair",,"mountain horsehair lichen","N","U",22362,"spe",0,1
,"PARMELIA","BRYOSIM","BRYOSIM","BRYOSIM",,"Bryoria simplicior",11,"(Vainio) Brodo & D. Hawksw.","spangled horsehair",,"spangled horsehair lichen","N","U",22363,"spe",0,1
,"PARMELIA","BRYORIA","BRYORIA","BRYORIA",,"Bryoria sp.",11,"Brodo & D. Hawksw.","horsehair lichens",,"horsehair lichens","N","U",22364,"gen",0,1
,"PARMELIA","BRYOSUB","BRYOSUB","BRYOSUB",,"Bryoria subcana",11,"(Nyl.) ex Stizenb.) Brodo & D. Hawksw.","seaside horsehair",,"seaside horsehair lichen","N","U",22365,"spe",0,1
,"PARMELIA","BRYOTEN","BRYOTEN","BRYOTEN",,"Bryoria tenuis",11,"(E. Dahl) Brodo & D. Hawksw.","pied horsehair",,"pied horsehair lichen","N","U",22366,"spe",0,1
,"PARMELIA","BRYOTOR","BRYOTOR","BRYOTOR",,"Bryoria tortuosa",11,"(G. K. Merr.) Brodo & D. Hawksw.","inedible horsehair",,"inedible horsehair lichen","N","U",22367,"spe",0,1
,"PARMELIA","BRYOTRI","BRYOTRI","BRYOTRI",,"Bryoria trichodes",11,"(Michaux) Brodo & D. Hawksw.",,,"elegant horsehair lichen","N","U",22368,"spe",0,1
,"PARMELIA","BRYOTRI1","BRYOTRI1","BRYOTRI",,"Bryoria trichodes ssp. americana",11,"(Mot.) Brodo & D. Hawksw.","elegant horsehair",,"elegant horsehair lichen","N","U",22369,"sub",0,1
,"PARMELIA","BRYOTRI2","BRYOTRI2","BRYOTRI",,"Bryoria trichodes ssp. trichodes",11,"(Michaux) Brodo & D. Hawksw.","inelegant horsehair",,"inelegant horsehair lichen","N","U",22370,"sub",0,1
,"PHYSIACI","BUELAET","BUELAET","BUELAET",,"Buellia aethalea",11,"(Ach.) Th. Fr.","darkened button lichen",,"darkened button lichen","N","U",22371,"spe",0,1
,"NOTUSED","BUELALB","DIPLALO","DIPLALO",,"Buellia alboatra",11,"(Hoffm.) Th. Fr.",,,,,"S",22372,"spe",0,0
,"NOTUSED","BUELATR","ORPHMOR","ORPHMOR",,"Buellia atrata",11,"(Sm.) Anzi",,,,,"S",22373,"spe",0,0
,"PHYSIACI","BUELBAD","BUELBAD","BUELBAD",,"Buellia badia",11,"(Fr.) A. Massal.","parasitic button lichen",,"parasitic button lichen","N","U",22374,"spe",0,1
,"NOTUSED","BUELCAL","HAFECAL","HAFECAL",,"Buellia callispora",11,"(C. Knight) J. Steiner",,,,,"S",22375,"spe",0,0
,"NOTUSED","BUELCON","AMANCON","AMANCON",,"Buellia coniops",11,"(Wahlenb.) Th. Fr.",,,,,"S",22376,"spe",0,0
,"PHYSIACI","BUELCUT","BUELCUT","BUELCUT",,"Buellia curtisii",11,"(Tuck.) Imshaug",,,,"N","U",22377,"spe",0,1
,"PHYSIACI","BUELDIS","BUELDIS","BUELDIS",,"Buellia disciformis",11,"(Fr.) Mudd","boreal button lichen",,"boreal button lichen","N","U",22378,"spe",0,1
,"PHYSIACI","BUELELE","BUELELE","BUELELE",,"Buellia elegans",11,"Poelt","elegant button lichen",,"elegant button lichen","N","U",22379,"spe",0,1
,"PHYSIACI","BUELERU","BUELERU","BUELERU",,"Buellia erubescens",11,"Arnold","common button lichen",,"common button lichen","N","U",22380,"spe",0,1
,"PHYSIACI","BUELGEO","BUELGEO","BUELGEO",,"Buellia geophila",11,"(Flörke ex Sommerf.) Lynge",,,,"N","U",22381,"spe",0,1
,"PHYSIACI","BUELGRI","BUELGRI","BUELGRI",,"Buellia griseovirens",11,"(Turner & Borrer ex Sm.) Almb.","greater grit button lichen",,"greater grit button lichen","N","U",22382,"spe",0,1
,"PHYSIACI","BUELHAL","BUELHAL","BUELHAL",,"Buellia halonia",11,"(Ach.) Tuck.","seaside button lichen",,"seaside button lichen","N","U",22383,"spe",0,1
,"PHYSIACI","BUELINS","BUELINS","BUELINS",,"Buellia insignis",11,"(Naeg. ex Hepp) Th. Fr.",,,,"N","U",22384,"spe",0,1
,"PHYSIACI","BUELLEP","BUELLEP","BUELLEP",,"Buellia lepidastra",11,"(Tuck.) Tuck.",,,,"N","U",22385,"spe",0,1
,"NOTUSED","BUELMAL","BUELAET","BUELAET",,"Buellia malmei",11,"Lynge",,,,,"S",22386,"spe",0,0
,"NOTUSED","BUELMOR","ORPHMOR","ORPHMOR",,"Buellia moriopsis",11,"(A. Massal.) Th. Fr.",,,,,"S",22387,"spe",0,0
,"PHYSIACI","BUELOID","BUELOID","BUELOID",,"Buellia oidalea",11,"(Nyl.) Tuck.",,,,"N","U",22388,"spe",0,1
,"PHYSIACI","BUELPAP","BUELPAP","BUELPAP",,"Buellia papillata",11,"(Sommerf.) Tuck.",,,,"N","U",22389,"spe",0,1
,"PHYSIACI","BUELPUL","BUELPUL","BUELPUL",,"Buellia pulverulenta",11,"(Anzi) Jatta",,,,"N","U",22390,"spe",0,1
,"PHYSIACI","BUELLIA","BUELLIA","BUELLIA",,"Buellia sp.",11,"De Not.","button lichens",,"button lichens","N","U",22391,"gen",0,1
,"PHYSIACI","BUELSTE","BUELSTE","BUELSTE",,"Buellia stellulata",11,"(Taylor) Mudd",,,,"N","U",22392,"spe",0,1
,"PHYSIACI","BUELSTL","BUELSTL","BUELSTL",,"Buellia stillingiana",11,"J. Steiner","common button  lichen",,"common button","N","U",22393,"spe",0,1
,"PHYSIACI","BUELTRI","BUELTRI","BUELTRI",,"Buellia triphragmioides",11,"Anzi",,,,"N","U",22394,"spe",0,1
,"PHYSIACI","BUELTUR","BUELTUR","BUELTUR",,"Buellia turgescens",11,"Tuck.",,,,"N","U",22395,"spe",0,1
,"NOTUSED","BUELVEU","BUELAET","BUELAET",,"Buellia verruculosa",11,"(Sm.) Mudd",,,,,"S",22396,"spe",0,0
,"NOTUSED","BUELWAH","CATOWAH","CATOWAH",,"Buellia wahlenbergii",11,"(Ach.) Sheard",,,,,"S",22397,"spe",0,0
,"NOTUSED","BUELZAH","BUELERU","BUELERU",,"Buellia zahlbruckneri",11,"J. Steiner",,,,,"S",22398,"spe",0,0
,"NOTUSED","BUNOMEL","BUNOMEL","BUNOMEL",,"Bunodophoron melanocarpum",11,"(Sw.) Wedin","northern fan-coral",,"northern fan-coral lichen","N","U",22399,"spe",0,1
,"NOTUSED","BUNODOP","BUNODOP","BUNODOP",,"Bunodophoron sp.",11,,"fancoral lichens",,"fan-coral lichens","N","U",22400,"gen",0,1
,"NOTUSED","CALICIA","CALICIA","CALICIA",,"Caliciaceae",11,,,,,"N","U",22401,"fam",0,1
,"NOTUSED","CALIABI","CALIABI","CALIABI",,"Calicium abietinum",11,"Pers.","black stubble",,"black stubble lichen","N","U",22402,"spe",0,1
,"NOTUSED","CALIADA","CALIADA","CALIADA",,"Calicium adaequatum",11,"Nyl.","shrub stubble",,"shrub stubble lichen","N","U",22403,"spe",0,1
,"NOTUSED","CALIADS","CALIADS","CALIADS",,"Calicium adspersum",11,"Pers.","paleface stubble",,"paleface stubble lichen","N","U",22404,"spe",0,1
,"NOTUSED","CALIASI","CHAEPUS","CHAEPUS",,"Calicium asikkalense",11,"Vainio",,,,,"S",22405,"spe",0,0
,"NOTUSED","CALICOR","CALICOR","CALICOR",,"Calicium corynellum",11,"(Ach.) Ach.","rock stubble",,"rock stubble lichen","N","U",22406,"spe",0,1
,"NOTUSED","CALIGLA","CALIGLA","CALIGLA",,"Calicium glaucellum",11,"Ach.","white-collar stubble",,"white-collar stubble lichen","N","U",22407,"spe",0,1
,"NOTUSED","CALIHEM","CALIADA","CALIADA",,"Calicium hemisphaericum",11,"Howard",,,,,"S",22408,"spe",0,0
,"NOTUSED","CALILEN","CALILEN","CALILEN",,"Calicium lenticulare",11,"Ach.","candle-wax stubble",,"candle-wax stubble lichen","N","U",22409,"spe",0,1
,"NOTUSED","CALILET","CALILEN","CALILEN",,"Calicium lentigerellum",11,"Tuck.",,,,,"S",22410,"spe",0,0
,"NOTUSED","CALIPAR","CALIPAR","CALIPAR",,"Calicium parvum",11,"Tibell","pygmy stubble",,"pygmy stubble lichen","N","U",22411,"spe",0,1
,"NOTUSED","CALIPOP","PHAEPOP","PHAEPOP",,"Calicium populneum",11,"Duby",,,,,"S",22412,"spe",0,0
,"NOTUSED","CALIPUS","CHAEPUS","CHAEPUS",,"Calicium pusillum",11,"Flörke",,,,,"S",22413,"spe",0,0
,"NOTUSED","CALISAL","CALISAL","CALISAL",,"Calicium salicinum",11,"Pers.","rusted stubble",,"rusted stubble lichen","N","U",22414,"spe",0,1
,"NOTUSED","CALICIU","CALICIU","CALICIU",,"Calicium sp.",11,,"stubble lichens",,"stubble lichens","N","U",22415,"gen",0,1
,"NOTUSED","CALISUB","CHAEPUS","CHAEPUS",,"Calicium subpusillum",11,"Vainio",,,,,"S",22416,"spe",0,0
,"NOTUSED","CALISUT","MYCOSUB","MYCOSUB",,"Calicium subtile",11,"Pers.",,,,,"S",22417,"spe",0,0
,"NOTUSED","CALITRA","CALITRA","CALITRA",,"Calicium trabinellum",11,"Ach.","yellow-collar stubble",,"yellow-collar stubble lichen","N","U",22418,"spe",0,1
,"NOTUSED","CALIVIR","CALIVIR","CALIVIR",,"Calicium viride",11,"Pers.","frog stubble",,"frog stubble lichen","N","U",22419,"spe",0,1
,"NOTUSED","CANDCON","CANDCON","CANDCON",,"Candelaria concolor",11,"(Dickson) B. Stein","elfin candleflame",,"elfin candleflame lichen","N","U",22420,"spe",0,1
,"NOTUSED","CANDELA","CANDELA","CANDELA",,"Candelaria sp.",11,,"candleflame lichens",,"candleflame lichens","N","U",22421,"gen",0,1
,"NOTUSED","CANDELI","CANDELI","CANDELI",,"Candelariaceae",11,,,,,"N","U",22422,"fam",0,1
,"NOTUSED","CANDATH","CANDATH","CANDATH",,"Candelariella athallina",11,"(Wedd.) Du Rietz",,,,"N","U",22423,"spe",0,1
,"NOTUSED","CANDAUR","CANDAUR","CANDAUR",,"Candelariella aurella",11,"(Hoffm.) Zahlbr.",,,,"N","U",22424,"spe",0,1
,"NOTUSED","CANDEFF","CANDEFF","CANDEFF",,"Candelariella efflorescens",11,"R. C. Harris & W. R. Buck",,,,"N","U",22425,"spe",0,1
,"NOTUSED","CANDROS","CANDROS","CANDROS",,"Candelariella rosulans",11,"(Müll. Arg.) Zahlbr.",,,,"N","U",22426,"spe",0,1
,"NOTUSED","CANDELR","CANDELR","CANDELR",,"Candelariella sp.",11,,,,,"N","U",22427,"gen",0,1
,"NOTUSED","CANDTER","CANDTER","CANDTER",,"Candelariella terrigena",11,"Räsänen",,,,"N","U",22428,"spe",0,1
,"NOTUSED","CANDVIT","CANDVIT","CANDVIT",,"Candelariella vitellina",11,"(Hoffm.) Müll. Arg.",,,,"N","U",22429,"spe",0,1
,"NOTUSED","CANDXAN","CANDXAN","CANDXAN",,"Candelariella xanthostigma",11,"(Ach.) Lettau",,,,"N","U",22430,"spe",0,1
,"NOTUSED","CAPNODI","CAPNODI","CAPNODI",,"Capnodiaceae",11,,,,,"N","U",22431,"fam",0,1
,"NOTUSED","CARBONE","CARBONE","CARBONE",,"Carbonea sp.",11,,,,,"N","U",22432,"gen",0,1
,"NOTUSED","CARBVOR","CARBVOR","CARBVOR",,"Carbonea vorticosa",11,"(Flörke) Hertel",,,,"N","U",22433,"spe",0,1
,"NOTUSED","CATACIN","CATACIN","CATACIN",,"Catapyrenium cinereum",11,"(Pers.) Körber","ashen stipplescale",,"ashen stipplescale lichen","N","U",22434,"spe",0,1
,"NOTUSED","CATADAE","CATADAE","CATADAE",,"Catapyrenium daedaleum",11,"(Kremp.) Stein","ashen stipplescale",,"ashen stipplescale lichen","N","U",22435,"spe",0,1
,"NOTUSED","CATAPYR","CATAPYR","CATAPYR",,"Catapyrenium sp.",11,,"stipplescale lichens",,"stipplescale lichens","N","U",22436,"gen",0,1
,"NOTUSED","CATASQA","CATASQA","CATASQA",,"Catapyrenium squamulosum",11,"(Ach.) Breuss","brown stipplescale",,"brown stipplescale lichen","N","U",22437,"spe",0,1
,"NOTUSED","CATIARC","TONIPHI","TONIPHI",,"Catillaria arctica",11,"Lynge",,,,,"S",22438,"spe",0,0
,"NOTUSED","CATIATR","CATIATO","CATIATO",,"Catillaria atropurpurea",11,"(Schaerer) Th. Fr.",,,,,"S",22439,"spe",0,0
,"NOTUSED","CATIBOU","FELLBOU","FELLBOU",,"Catillaria bouteillei",11,"(Desmaz.) Zahlbr.",,,,,"S",22440,"spe",0,0
,"NOTUSED","CATIGRI","CLIOGRI","CLIOGRI",,"Catillaria griffithii",11,"(Sm.) Malme",,,,,"S",22441,"spe",0,0
,"NOTUSED","CATIKAN","TONIPHI","TONIPHI",,"Catillaria kansuensis",11,"H. Magn.",,,,,"S",22442,"spe",0,0
,"NOTUSED","CATIMIC","MICAPRA","MICAPRA",,"Catillaria micrococca",11,"(Körber) Th. Fr.",,,,,"S",22443,"spe",0,0
,"NOTUSED","CATILLA","CATILLA","CATILLA",,"Catillariaceae",11,,,,,"N","U",22444,"fam",0,1
,"NOTUSED","CATIATO","CATIATO","CATIATO",,"Catinaria atropurpurea",11,"(Schaerer) Vèzda & Poelt",,,,"N","U",22445,"spe",0,1
,"NOTUSED","CATINAR","CATINAR","CATINAR",,"Catinaria sp.",11,,,,,"N","U",22446,"gen",0,1
,"NOTUSED","CATOLEC","CATOLEC","CATOLEC",,"Catolechia sp.",11,,,,,"N","U",22447,"gen",0,1
,"NOTUSED","CATOWAH","CATOWAH","CATOWAH",,"Catolechia wahlenbergii",11,"(Ach.) Korber","tundra lemon",,"tundra lemon lichen","N","U",22448,"spe",0,1
,"NOTUSED","CAVEHUL","CAVEHUL","CAVEHUL",,"Cavernularia hultenii",11,"Degel","powdered honeycomb",,"powdered honeycomb lichen","N","U",22449,"spe",0,1
,"NOTUSED","CAVELOP","CAVELOP","CAVELOP",,"Cavernularia lophyrea",11,"(Ach.) Degel.","eyed honeycomb",,"eyed honeycomb lichen","N","U",22450,"spe",0,1
,"NOTUSED","CAVERNU","CAVERNU","CAVERNU",,"Cavernularia sp.",11,,"pit lichens",,"honeycomb lichens","N","U",22451,"gen",0,1
,"NOTUSED","CETRACU","COELACU","COELACU",,"Cetraria aculeata",11,"(Schreber) Fr.",,,,,"S",22452,"spe",0,0
,"NOTUSED","CETRCAL","KAERCAL","KAERCAL",,"Cetraria californica",11,"Tuck.","seaside thornbush",,,,"S",22453,"spe",0,0
,"NOTUSED","CETRCAN","VULPCAN","VULPCAN",,"Cetraria canadensis",11,"(Räsänen) Räsänen",,,,,"S",22454,"spe",0,0
,"NOTUSED","CETRCHL","TUCKCHL","TUCKCHL",,"Cetraria chlorophylla",11,"(Willd.) Vainio","powdered ruffle",,,,"S",22455,"spe",0,0
,"NOTUSED","CETRCIL","CETRCIL","CETRCIL",,"Cetraria ciliaris",11,"Ach.","fringed ruffle",,"fringed Iceland lichen","N","U",22456,"spe",0,1
,"NOTUSED","CETRCOM","MELACOM","MELACOM",,"Cetraria commixta",11,"(Nyl.) Th. Fr.","rock brown",,,,"S",22457,"spe",0,0
,"NOTUSED","CETRCUC","FLAVCUC","FLAVCUC",,"Cetraria cucullata",11,"(Bellardi) Ach.","furled paperdoll",,,,"S",22458,"spe",0,0
,"NOTUSED","CETRDEL","CETRDEL","CETRDEL",,"Cetraria delisei",11,"(Bory ex Schaerer) Nyl.","frangible icelandmoss",,"frangible Iceland lichen","N","U",22459,"spe",0,1
,"NOTUSED","CETRERI","CETRERI","CETRERI",,"Cetraria ericetorum",11,"Opiz","icelandmoss",,"curled Iceland lichen","N","U",22460,"spe",0,1
,"NOTUSED","CETRERI1","CETRERI1","CETRERI",,"Cetraria ericetorum ssp. reticulata",11,"(Rasanen) Karnef.","hyphenated icelandmoss",,"reticulate curled Iceland lichen","N","U",22461,"sub",0,1
,"NOTUSED","CETRHEP","MELAHEP","MELAHEP",,"Cetraria hepatizon",11,"(Ach.) Vainio","rock brown",,,,"S",22462,"spe",0,0
,"NOTUSED","CETRISL","CETRISL","CETRISL",,"Cetraria islandica",11,"(L.) Ach.","icelandmoss",,"True Iceland lichen","N","U",22463,"spe",0,1
,"NOTUSED","CETRISL1","CETRISL1","CETRISL",,"Cetraria islandica ssp. crispiformis",11,"(Rasanen) Karnfelt","upstanding icelandmoss",,"upstanding Iceland lichen","N","U",22464,"sub",0,1
,"NOTUSED","CETRISL2","CETRISL2","CETRISL",,"Cetraria islandica ssp. islandica",11,,"speckled icelandmoss",,"speckled Iceland lichen","N","U",22465,"sub",0,1
,"NOTUSED","CETRJUN","VULPCAN","VULPCAN",,"Cetraria juniperina",11,"auct. non (L.) Ach.",,,,,"S",22466,"spe",0,0
,"NOTUSED","CETRLAE","CETRLAE","CETRLAE",,"Cetraria laevigata",11,"Rass.","pin-striped icelandmoss",,"pin-striped Iceland lichen","N","U",22467,"spe",0,1
,"NOTUSED","CETRMER","KAERMER","KAERMER",,"Cetraria merrillii",11,"Du Rietz","blackened thornbush",,,,"S",22468,"spe",0,0
,"NOTUSED","CETRMUR","COELMUR","COELMUR",,"Cetraria muricata",11,"(Ach.) Eckfeldt",,,,,"S",22469,"spe",0,0
,"NOTUSED","CETRNIG","CETRNIG","CETRNIG",,"Cetraria nigricans",11,"Nyl.","ciliated icelandmoss",,"ciliated Iceland lichen","N","U",22470,"spe",0,1
,"NOTUSED","CETRNIV","FLAVNIV","FLAVNIV",,"Cetraria nivalis",11,"(L.) Ach.","ragged paperdoll",,,,"S",22471,"spe",0,0
,"NOTUSED","CETRORB","TUCKORB","TUCKORB",,"Cetraria orbata",11,"(Nyl.) Fink","variable ruffle",,,,"S",22472,"spe",0,0
,"NOTUSED","CETRPAL","AHTIPAL","AHTIPAL",,"Cetraria pallidula",11,"Riddle","pallid ruffle",,,,"S",22473,"spe",0,0
,"NOTUSED","CETRPIN","VULPPIN","VULPPIN",,"Cetraria pinastri",11,"(Scop.) S. Gray",,,,,"S",22474,"spe",0,0
,"NOTUSED","CETRPLA","TUCKPLA","TUCKPLA",,"Cetraria platyphylla",11,"Tuck.","weathered ruffle",,,,"S",22475,"spe",0,0
,"NOTUSED","CETRPOL","MELAHEP","MELAHEP",,"Cetraria polyschiza",11,"(Nyl.) Jatta","rock brown",,,,"S",22476,"spe",0,0
,"NOTUSED","CETRRIC","MASORIC","MASORIC",,"Cetraria richardsonii",11,"Hook.",,,,,"S",22477,"spe",0,0
,"NOTUSED","CETRSEP","CETRSEP","CETRSEP",,"Cetraria sepincola",11,"(Ehrh.) Ach.","eyed chestnut",,"eyed Iceland lichen","N","U",22478,"spe",0,1
,"NOTUSED","CETRARI","CETRARI","CETRARI",,"Cetraria sp.",11,,"icelandmoss lichens",,"Iceland lichens","N","U",22479,"gen",0,1
,"NOTUSED","CETRSUB","CETRSUB","CETRSUB",,"Cetraria subalpina",11,"Imshaug","huckleberry icelandmoss",,"huckleberry Iceland lichen","N","U",22480,"spe",0,1
,"NOTUSED","CETRTIL","VULPTIL","VULPTIL",,"Cetraria tilesii",11,"Ach.",,,,,"S",22481,"spe",0,0
,"NOTUSED","CETRDEI","CETRDEL","CETRDEL",,"Cetrariella delisei",11,"(Schaerer) Kärnefelt & Thell",,,,,"S",22482,"spe",0,0
,"NOTUSED","CETRARE","CETRARE","CETRARE",,"Cetrariella sp.",11,,,,,"N","U",22483,"gen",0,1
,"NOTUSED","CETRCET","CETRCET","CETRCET",,"Cetrelia cetrarioides",11,"(Delise ex Duby) Culb. & C. Culb.","downside seastorm",,"downside seastorm lichen","N","U",22484,"spe",0,1
,"NOTUSED","CETRELI","CETRELI","CETRELI",,"Cetrelia sp.",11,,"rag lichens",,"seastorm lichens","N","U",22485,"gen",0,1
,"NOTUSED","CHAEBRA","CHAEBRA","CHAEBRA",,"Chaenotheca brachypoda",11,"(Ach.) Tibell","gilded whiskers",,"gilded whiskers lichen","N","U",22486,"spe",0,1
,"NOTUSED","CHAEBRU","CHAEBRU","CHAEBRU",,"Chaenotheca brunneola",11,"(Ach.) Müll. Arg.","ball-headed whiskers",,"ball-headed whiskers lichen","N","U",22487,"spe",0,1
,"NOTUSED","CHAECHL","CHAECHL","CHAECHL",,"Chaenotheca chlorella",11,"(Ach.) Müll. Arg.","lemonseed whiskers",,"lemonseed whiskers lichen","N","U",22488,"spe",0,1
,"NOTUSED","CHAECHR","CHAECHR","CHAECHR",,"Chaenotheca chrysocephala",11,"(Ach.) Th. Fr.","canary whiskers",,"canary whiskers lichen","N","U",22489,"spe",0,1
,"NOTUSED","CHAECIN","CHAECIN","CHAECIN",,"Chaenotheca cinerea",11,"(Pers.) Tibell","old man's whiskers lichen",,"old man's whiskers lichen","N","U",22490,"spe",0,1
,"NOTUSED","CHAEFER","CHAEFER","CHAEFER",,"Chaenotheca ferruginea",11,"(Turner & Borrer) Migula","blood whiskers",,"blood whiskers lichen","N","U",22491,"spe",0,1
,"NOTUSED","CHAEFUR","CHAEFUR","CHAEFUR",,"Chaenotheca furfuracea",11,"(L.) Tibell","sulphur whiskers",,"sulphur whiskers lichen","N","U",22492,"spe",0,1
,"NOTUSED","CHAEGRA","CHAEGRA","CHAEGRA",,"Chaenotheca gracillima",11,"(Vainio) Tibell","cat's whiskers",,"cat's whiskers lichen","N","U",22493,"spe",0,1
,"NOTUSED","CHAEHIS","CHAEHIS","CHAEHIS",,"Chaenotheca hispidula",11,"(Ach.) Zahlbr.","lemon whiskers",,"lemon whiskers lichen","N","U",22494,"spe",0,1
,"NOTUSED","CHAEHYG","CHAEHYG","CHAEHYG",,"Chaenotheca hygrophila",11,"Tibell","collared whiskers",,"collared whiskers lichen","N","U",22495,"spe",0,1
,"NOTUSED","CHAELAE","CHAELAE","CHAELAE",,"Chaenotheca laevigata",11,"Nádv.","lemon-twist whiskers",,"lemon-twist whiskers lichen","N","U",22496,"spe",0,1
,"NOTUSED","CHAENOT","CHAENOT","CHAENOT",,"Chaenotheca sp.",11,,"whisker lichens",,"whisker lichens","N","U",22497,"gen",0,1
,"NOTUSED","CHAESTE","CHAESTE","CHAESTE",,"Chaenotheca stemonea",11,"(Ach.) Müll. Arg.","miner's whiskers",,"miner's whiskers lichen","N","U",22498,"spe",0,1
,"NOTUSED","CHAESUB","CHAESUB","CHAESUB",,"Chaenotheca subroscida",11,"(Eitn.) Zahlbr.","lemondrop whiskers",,"lemondrop whiskers lichen","N","U",22499,"spe",0,1
,"NOTUSED","CHAETRI","CHAETRI","CHAETRI",,"Chaenotheca trichialis",11,"(Ach.) Th. Fr.","frog whiskers",,"frog whiskers lichen","N","U",22500,"spe",0,1
,"NOTUSED","CHAEXYL","CHAEXYL","CHAEXYL",,"Chaenotheca xyloxena",11,"Nádv.","snag whiskers",,"snag whiskers lichen","N","U",22501,"spe",0,1
,"NOTUSED","CHAECON","CHAECON","CHAECON",,"Chaenothecopsis consociata",11,"(Nádv.) A. Schmidt","canary pin",,"canary pin lichen","N","U",22502,"spe",0,1
,"NOTUSED","CHAEDEB","CHAEDEB","CHAEDEB",,"Chaenothecopsis debilis",11,"(Sm.) Tibell","king pin",,"king pin lichen","N","U",22503,"spe",0,1
,"NOTUSED","CHAEEPI","CHAEEPI","CHAEEPI",,"Chaenothecopsis epithallina",11,"Tibell","frog pin",,"frog pin lichen","N","U",22504,"spe",0,1
,"NOTUSED","CHAENAN","CHAENAN","CHAENAN",,"Chaenothecopsis nana",11,"Tibell","pygmy pin",,"pygmy pin lichen","N","U",22505,"spe",0,1
,"NOTUSED","CHAEPUS","CHAEPUS","CHAEPUS",,"Chaenothecopsis pusilla",11,"(Ach.) A. Schmidt, s. lat.","ambiguous pin",,"ambiguous pin lichen","N","U",22506,"spe",0,1
,"NOTUSED","CHAEPUI","CHAEPUI","CHAEPUI",,"Chaenothecopsis pusiola",11,"(Ach.) Vainio","algal pin",,"algal pin lichen","N","U",22507,"spe",0,1
,"NOTUSED","CHAENOH","CHAENOH","CHAENOH",,"Chaenothecopsis sp.",11,,"pin lichens",,"pin lichens","N","U",22508,"gen",0,1
,"NOTUSED","CHAEVIR","CHAEVIR","CHAEVIR",,"Chaenothecopsis viridialba",11,"(Kremp) A. Schmidt","pale-footed pin",,"pale-footed pin lichen","N","U",22509,"spe",0,1
,"NOTUSED","CHAEVII","CHAEVII","CHAEVII",,"Chaenothecopsis viridireagens",11,"(Nádv.) A. Schmidt","red-headed pin",,"red-headed pin lichen","N","U",22510,"spe",0,1
,"NOTUSED","CHRYSOR","CHRYSOR","CHRYSOR",,"Chrysothricaceae",11,,,,,"N","U",22511,"fam",0,1
,"NOTUSED","CHRYCAN","CHRYCAN","CHRYCAN",,"Chrysothrix candelaris",11,"(L.) J. R. Laundon","gold dust",,"gold dust lichen","N","U",22512,"spe",0,1
,"NOTUSED","CHRYCHL","CHRYCHL","CHRYCHL",,"Chrysothrix chlorina",11,"(Ach.) J. R. Laundon","lime dust",,"lime dust lichen","N","U",22513,"spe",0,1
,"NOTUSED","CHRYSOH","CHRYSOH","CHRYSOH",,"Chrysothrix sp.",11,,,,,"N","U",22514,"gen",0,1
,"NOTUSED","CLADALP","CLADSTE","CLADSTE",,"Cladina alpestris",11,"(L.) Nyl.",,,,,"S",22515,"spe",0,0
,"NOTUSED","CLADARB","CLADARB","CLADARB",,"Cladina arbuscula",11,"(Wallr.) Hale & Culb.",,,"mesomorphic reindeer lichen","N","U",22516,"spe",0,1
,"NOTUSED","CLADARB1","CLADARB1","CLADARB",,"Cladina arbuscula ssp. beringiana",11,"(Ahti) N. S. Golubk.","mesomorphic reindeer",,"Beringian mesomorphic reindeer lichen","N","U",22517,"sub",0,1
,"NOTUSED","CLADARB2","CLADMIT","CLADMIT",,"Cladina arbuscula ssp. mitis",11,"(Sandst.) Burgaz",,,,,"S",22518,"sub",0,0
,"NOTUSED","CLADCIL","CLADCIL","CLADCIL",,"Cladina ciliata",11,"(Stirton) Trass","least reindeer",,"least reindeer lichen","N","U",22519,"spe",0,1
,"NOTUSED","CLADIMP","CLADPOR","CLADPOR",,"Cladina impexa",11,"de Lesd.",,,,,"S",22520,"spe",0,0
,"NOTUSED","CLADLEU","CLADCIL","CLADCIL",,"Cladina leucophaea",11,"(Abbayes) Hale & W.L. Culb.",,,,,"S",22521,"spe",0,0
,"NOTUSED","CLADMIT","CLADMIT","CLADMIT",,"Cladina mitis",11,"(Sandst.) Hustich","ectomorphic reindeer",,"green reindeer lichen","N","U",22522,"spe",0,1
,"NOTUSED","CLADPOR","CLADPOR","CLADPOR",,"Cladina portentosa",11,"(Dufour) Follmann","maritime reindeer",,"maritime reindeer lichen","N","U",22523,"spe",0,1
